"metric_id","rule_id","metric_name","indicator","value"
1,1,"Pearson correlation","time_sec",0
1,1,"Pearson correlation","memory_delta_gc_units",1388
1,1,"Pearson correlation","model_object_size_bytes",43136
1,1,"Pearson correlation","tanimoto_distance",0.936170212765957
1,1,"Pearson correlation","pct_true_influencing_found",6.38297872340426
1,1,"Pearson correlation","pct_true_noninfluencing_found",100
1,1,"Pearson correlation","pct_missing_influencing",93.6170212765958
1,1,"Pearson correlation","pct_included_noninfluencing",0
1,1,"Pearson correlation","n_selected",3
1,2,"Pearson correlation","time_sec",0
1,2,"Pearson correlation","memory_delta_gc_units",1810
1,2,"Pearson correlation","model_object_size_bytes",49936
1,2,"Pearson correlation","tanimoto_distance",0.893617021276596
1,2,"Pearson correlation","pct_true_influencing_found",10.6382978723404
1,2,"Pearson correlation","pct_true_noninfluencing_found",100
1,2,"Pearson correlation","pct_missing_influencing",89.3617021276596
1,2,"Pearson correlation","pct_included_noninfluencing",0
1,2,"Pearson correlation","n_selected",5
1,3,"Pearson correlation","time_sec",0
1,3,"Pearson correlation","memory_delta_gc_units",2868
1,3,"Pearson correlation","model_object_size_bytes",67680
1,3,"Pearson correlation","tanimoto_distance",0.836734693877551
1,3,"Pearson correlation","pct_true_influencing_found",17.0212765957447
1,3,"Pearson correlation","pct_true_noninfluencing_found",95.7446808510638
1,3,"Pearson correlation","pct_missing_influencing",82.9787234042553
1,3,"Pearson correlation","pct_included_noninfluencing",4.25531914893617
1,3,"Pearson correlation","n_selected",10
1,4,"Pearson correlation","time_sec",0.0499999999999545
1,4,"Pearson correlation","memory_delta_gc_units",783
1,4,"Pearson correlation","model_object_size_bytes",32400
1,4,"Pearson correlation","tanimoto_distance",1
1,4,"Pearson correlation","pct_true_influencing_found",0
1,4,"Pearson correlation","pct_true_noninfluencing_found",100
1,4,"Pearson correlation","pct_missing_influencing",100
1,4,"Pearson correlation","pct_included_noninfluencing",0
1,4,"Pearson correlation","n_selected",0
1,5,"Pearson correlation","time_sec",0
1,5,"Pearson correlation","memory_delta_gc_units",3460
1,5,"Pearson correlation","model_object_size_bytes",77792
1,5,"Pearson correlation","tanimoto_distance",0.8
1,5,"Pearson correlation","pct_true_influencing_found",21.2765957446809
1,5,"Pearson correlation","pct_true_noninfluencing_found",93.6170212765958
1,5,"Pearson correlation","pct_missing_influencing",78.7234042553192
1,5,"Pearson correlation","pct_included_noninfluencing",6.38297872340426
1,5,"Pearson correlation","n_selected",13
2,1,"Spearman correlation","time_sec",0
2,1,"Spearman correlation","memory_delta_gc_units",1386
2,1,"Spearman correlation","model_object_size_bytes",43136
2,1,"Spearman correlation","tanimoto_distance",0.936170212765957
2,1,"Spearman correlation","pct_true_influencing_found",6.38297872340426
2,1,"Spearman correlation","pct_true_noninfluencing_found",100
2,1,"Spearman correlation","pct_missing_influencing",93.6170212765958
2,1,"Spearman correlation","pct_included_noninfluencing",0
2,1,"Spearman correlation","n_selected",3
2,2,"Spearman correlation","time_sec",0
2,2,"Spearman correlation","memory_delta_gc_units",1810
2,2,"Spearman correlation","model_object_size_bytes",49936
2,2,"Spearman correlation","tanimoto_distance",0.893617021276596
2,2,"Spearman correlation","pct_true_influencing_found",10.6382978723404
2,2,"Spearman correlation","pct_true_noninfluencing_found",100
2,2,"Spearman correlation","pct_missing_influencing",89.3617021276596
2,2,"Spearman correlation","pct_included_noninfluencing",0
2,2,"Spearman correlation","n_selected",5
2,3,"Spearman correlation","time_sec",0
2,3,"Spearman correlation","memory_delta_gc_units",2868
2,3,"Spearman correlation","model_object_size_bytes",67680
2,3,"Spearman correlation","tanimoto_distance",0.836734693877551
2,3,"Spearman correlation","pct_true_influencing_found",17.0212765957447
2,3,"Spearman correlation","pct_true_noninfluencing_found",95.7446808510638
2,3,"Spearman correlation","pct_missing_influencing",82.9787234042553
2,3,"Spearman correlation","pct_included_noninfluencing",4.25531914893617
2,3,"Spearman correlation","n_selected",10
2,4,"Spearman correlation","time_sec",0.179999999999836
2,4,"Spearman correlation","memory_delta_gc_units",783
2,4,"Spearman correlation","model_object_size_bytes",32400
2,4,"Spearman correlation","tanimoto_distance",1
2,4,"Spearman correlation","pct_true_influencing_found",0
2,4,"Spearman correlation","pct_true_noninfluencing_found",100
2,4,"Spearman correlation","pct_missing_influencing",100
2,4,"Spearman correlation","pct_included_noninfluencing",0
2,4,"Spearman correlation","n_selected",0
2,5,"Spearman correlation","time_sec",0
2,5,"Spearman correlation","memory_delta_gc_units",4524
2,5,"Spearman correlation","model_object_size_bytes",95504
2,5,"Spearman correlation","tanimoto_distance",0.725490196078431
2,5,"Spearman correlation","pct_true_influencing_found",29.7872340425532
2,5,"Spearman correlation","pct_true_noninfluencing_found",91.4893617021277
2,5,"Spearman correlation","pct_missing_influencing",70.2127659574468
2,5,"Spearman correlation","pct_included_noninfluencing",8.51063829787234
2,5,"Spearman correlation","n_selected",18
3,1,"Kendall tau","time_sec",0
3,1,"Kendall tau","memory_delta_gc_units",1386
3,1,"Kendall tau","model_object_size_bytes",43136
3,1,"Kendall tau","tanimoto_distance",0.936170212765957
3,1,"Kendall tau","pct_true_influencing_found",6.38297872340426
3,1,"Kendall tau","pct_true_noninfluencing_found",100
3,1,"Kendall tau","pct_missing_influencing",93.6170212765958
3,1,"Kendall tau","pct_included_noninfluencing",0
3,1,"Kendall tau","n_selected",3
3,2,"Kendall tau","time_sec",0.329999999999927
3,2,"Kendall tau","memory_delta_gc_units",1190
3,2,"Kendall tau","model_object_size_bytes",39872
3,2,"Kendall tau","tanimoto_distance",0.957446808510638
3,2,"Kendall tau","pct_true_influencing_found",4.25531914893617
3,2,"Kendall tau","pct_true_noninfluencing_found",100
3,2,"Kendall tau","pct_missing_influencing",95.7446808510638
3,2,"Kendall tau","pct_included_noninfluencing",0
3,2,"Kendall tau","n_selected",2
3,3,"Kendall tau","time_sec",0
3,3,"Kendall tau","memory_delta_gc_units",2868
3,3,"Kendall tau","model_object_size_bytes",67680
3,3,"Kendall tau","tanimoto_distance",0.836734693877551
3,3,"Kendall tau","pct_true_influencing_found",17.0212765957447
3,3,"Kendall tau","pct_true_noninfluencing_found",95.7446808510638
3,3,"Kendall tau","pct_missing_influencing",82.9787234042553
3,3,"Kendall tau","pct_included_noninfluencing",4.25531914893617
3,3,"Kendall tau","n_selected",10
3,4,"Kendall tau","time_sec",0.1400000000001
3,4,"Kendall tau","memory_delta_gc_units",783
3,4,"Kendall tau","model_object_size_bytes",32400
3,4,"Kendall tau","tanimoto_distance",1
3,4,"Kendall tau","pct_true_influencing_found",0
3,4,"Kendall tau","pct_true_noninfluencing_found",100
3,4,"Kendall tau","pct_missing_influencing",100
3,4,"Kendall tau","pct_included_noninfluencing",0
3,4,"Kendall tau","n_selected",0
3,5,"Kendall tau","time_sec",0
3,5,"Kendall tau","memory_delta_gc_units",4310
3,5,"Kendall tau","model_object_size_bytes",91936
3,5,"Kendall tau","tanimoto_distance",0.745098039215686
3,5,"Kendall tau","pct_true_influencing_found",27.6595744680851
3,5,"Kendall tau","pct_true_noninfluencing_found",91.4893617021277
3,5,"Kendall tau","pct_missing_influencing",72.3404255319149
3,5,"Kendall tau","pct_included_noninfluencing",8.51063829787234
3,5,"Kendall tau","n_selected",17
4,1,"Hoeffding's D","time_sec",0.0199999999999818
4,1,"Hoeffding's D","memory_delta_gc_units",1386
4,1,"Hoeffding's D","model_object_size_bytes",43136
4,1,"Hoeffding's D","tanimoto_distance",0.936170212765957
4,1,"Hoeffding's D","pct_true_influencing_found",6.38297872340426
4,1,"Hoeffding's D","pct_true_noninfluencing_found",100
4,1,"Hoeffding's D","pct_missing_influencing",93.6170212765958
4,1,"Hoeffding's D","pct_included_noninfluencing",0
4,1,"Hoeffding's D","n_selected",3
4,2,"Hoeffding's D","time_sec",0.279999999999973
4,2,"Hoeffding's D","memory_delta_gc_units",783
4,2,"Hoeffding's D","model_object_size_bytes",32400
4,2,"Hoeffding's D","tanimoto_distance",1
4,2,"Hoeffding's D","pct_true_influencing_found",0
4,2,"Hoeffding's D","pct_true_noninfluencing_found",100
4,2,"Hoeffding's D","pct_missing_influencing",100
4,2,"Hoeffding's D","pct_included_noninfluencing",0
4,2,"Hoeffding's D","n_selected",0
4,3,"Hoeffding's D","time_sec",0.129999999999882
4,3,"Hoeffding's D","memory_delta_gc_units",2863
4,3,"Hoeffding's D","model_object_size_bytes",67680
4,3,"Hoeffding's D","tanimoto_distance",0.836734693877551
4,3,"Hoeffding's D","pct_true_influencing_found",17.0212765957447
4,3,"Hoeffding's D","pct_true_noninfluencing_found",95.7446808510638
4,3,"Hoeffding's D","pct_missing_influencing",82.9787234042553
4,3,"Hoeffding's D","pct_included_noninfluencing",4.25531914893617
4,3,"Hoeffding's D","n_selected",10
4,4,"Hoeffding's D","time_sec",0.190000000000055
4,4,"Hoeffding's D","memory_delta_gc_units",783
4,4,"Hoeffding's D","model_object_size_bytes",32400
4,4,"Hoeffding's D","tanimoto_distance",1
4,4,"Hoeffding's D","pct_true_influencing_found",0
4,4,"Hoeffding's D","pct_true_noninfluencing_found",100
4,4,"Hoeffding's D","pct_missing_influencing",100
4,4,"Hoeffding's D","pct_included_noninfluencing",0
4,4,"Hoeffding's D","n_selected",0
4,5,"Hoeffding's D","time_sec",0
4,5,"Hoeffding's D","memory_delta_gc_units",2863
4,5,"Hoeffding's D","model_object_size_bytes",67680
4,5,"Hoeffding's D","tanimoto_distance",0.836734693877551
4,5,"Hoeffding's D","pct_true_influencing_found",17.0212765957447
4,5,"Hoeffding's D","pct_true_noninfluencing_found",95.7446808510638
4,5,"Hoeffding's D","pct_missing_influencing",82.9787234042553
4,5,"Hoeffding's D","pct_included_noninfluencing",4.25531914893617
4,5,"Hoeffding's D","n_selected",10
5,1,"Bergsma–Dassios tau","time_sec",0
5,1,"Bergsma–Dassios tau","memory_delta_gc_units",1386
5,1,"Bergsma–Dassios tau","model_object_size_bytes",43136
5,1,"Bergsma–Dassios tau","tanimoto_distance",0.936170212765957
5,1,"Bergsma–Dassios tau","pct_true_influencing_found",6.38297872340426
5,1,"Bergsma–Dassios tau","pct_true_noninfluencing_found",100
5,1,"Bergsma–Dassios tau","pct_missing_influencing",93.6170212765958
5,1,"Bergsma–Dassios tau","pct_included_noninfluencing",0
5,1,"Bergsma–Dassios tau","n_selected",3
5,2,"Bergsma–Dassios tau","time_sec",0.0199999999999818
5,2,"Bergsma–Dassios tau","memory_delta_gc_units",783
5,2,"Bergsma–Dassios tau","model_object_size_bytes",32400
5,2,"Bergsma–Dassios tau","tanimoto_distance",1
5,2,"Bergsma–Dassios tau","pct_true_influencing_found",0
5,2,"Bergsma–Dassios tau","pct_true_noninfluencing_found",100
5,2,"Bergsma–Dassios tau","pct_missing_influencing",100
5,2,"Bergsma–Dassios tau","pct_included_noninfluencing",0
5,2,"Bergsma–Dassios tau","n_selected",0
5,3,"Bergsma–Dassios tau","time_sec",0.00999999999999091
5,3,"Bergsma–Dassios tau","memory_delta_gc_units",2863
5,3,"Bergsma–Dassios tau","model_object_size_bytes",67680
5,3,"Bergsma–Dassios tau","tanimoto_distance",0.836734693877551
5,3,"Bergsma–Dassios tau","pct_true_influencing_found",17.0212765957447
5,3,"Bergsma–Dassios tau","pct_true_noninfluencing_found",95.7446808510638
5,3,"Bergsma–Dassios tau","pct_missing_influencing",82.9787234042553
5,3,"Bergsma–Dassios tau","pct_included_noninfluencing",4.25531914893617
5,3,"Bergsma–Dassios tau","n_selected",10
5,4,"Bergsma–Dassios tau","time_sec",0.269999999999982
5,4,"Bergsma–Dassios tau","memory_delta_gc_units",1190
5,4,"Bergsma–Dassios tau","model_object_size_bytes",39872
5,4,"Bergsma–Dassios tau","tanimoto_distance",0.957446808510638
5,4,"Bergsma–Dassios tau","pct_true_influencing_found",4.25531914893617
5,4,"Bergsma–Dassios tau","pct_true_noninfluencing_found",100
5,4,"Bergsma–Dassios tau","pct_missing_influencing",95.7446808510638
5,4,"Bergsma–Dassios tau","pct_included_noninfluencing",0
5,4,"Bergsma–Dassios tau","n_selected",2
5,5,"Bergsma–Dassios tau","time_sec",0
5,5,"Bergsma–Dassios tau","memory_delta_gc_units",3066
5,5,"Bergsma–Dassios tau","model_object_size_bytes",71008
5,5,"Bergsma–Dassios tau","tanimoto_distance",0.84
5,5,"Bergsma–Dassios tau","pct_true_influencing_found",17.0212765957447
5,5,"Bergsma–Dassios tau","pct_true_noninfluencing_found",93.6170212765958
5,5,"Bergsma–Dassios tau","pct_missing_influencing",82.9787234042553
5,5,"Bergsma–Dassios tau","pct_included_noninfluencing",6.38297872340426
5,5,"Bergsma–Dassios tau","n_selected",11
6,1,"Distance correlation","time_sec",0
6,1,"Distance correlation","memory_delta_gc_units",1386
6,1,"Distance correlation","model_object_size_bytes",43136
6,1,"Distance correlation","tanimoto_distance",0.936170212765957
6,1,"Distance correlation","pct_true_influencing_found",6.38297872340426
6,1,"Distance correlation","pct_true_noninfluencing_found",100
6,1,"Distance correlation","pct_missing_influencing",93.6170212765958
6,1,"Distance correlation","pct_included_noninfluencing",0
6,1,"Distance correlation","n_selected",3
6,2,"Distance correlation","time_sec",0.00999999999999091
6,2,"Distance correlation","memory_delta_gc_units",4529
6,2,"Distance correlation","model_object_size_bytes",95504
