"metric_id","rule_id","metric_name","indicator","value"
1,1,"Pearson correlation","time_sec",0
1,1,"Pearson correlation","memory_delta_gc_units",1386
1,1,"Pearson correlation","model_object_size_bytes",43136
1,1,"Pearson correlation","tanimoto_distance",0.7
1,1,"Pearson correlation","pct_true_influencing_found",30
1,1,"Pearson correlation","pct_true_noninfluencing_found",100
1,1,"Pearson correlation","pct_missing_influencing",70
1,1,"Pearson correlation","pct_included_noninfluencing",0
1,1,"Pearson correlation","n_selected",3
1,2,"Pearson correlation","time_sec",0
1,2,"Pearson correlation","memory_delta_gc_units",1190
1,2,"Pearson correlation","model_object_size_bytes",39872
1,2,"Pearson correlation","tanimoto_distance",0.8
1,2,"Pearson correlation","pct_true_influencing_found",20
1,2,"Pearson correlation","pct_true_noninfluencing_found",100
1,2,"Pearson correlation","pct_missing_influencing",80
1,2,"Pearson correlation","pct_included_noninfluencing",0
1,2,"Pearson correlation","n_selected",2
1,3,"Pearson correlation","time_sec",0
1,3,"Pearson correlation","memory_delta_gc_units",1386
1,3,"Pearson correlation","model_object_size_bytes",43136
1,3,"Pearson correlation","tanimoto_distance",0.7
1,3,"Pearson correlation","pct_true_influencing_found",30
1,3,"Pearson correlation","pct_true_noninfluencing_found",100
1,3,"Pearson correlation","pct_missing_influencing",70
1,3,"Pearson correlation","pct_included_noninfluencing",0
1,3,"Pearson correlation","n_selected",3
1,4,"Pearson correlation","time_sec",0
1,4,"Pearson correlation","memory_delta_gc_units",982
1,4,"Pearson correlation","model_object_size_bytes",36424
1,4,"Pearson correlation","tanimoto_distance",0.9
1,4,"Pearson correlation","pct_true_influencing_found",10
1,4,"Pearson correlation","pct_true_noninfluencing_found",100
1,4,"Pearson correlation","pct_missing_influencing",90
1,4,"Pearson correlation","pct_included_noninfluencing",0
1,4,"Pearson correlation","n_selected",1
1,5,"Pearson correlation","time_sec",0
1,5,"Pearson correlation","memory_delta_gc_units",1613
1,5,"Pearson correlation","model_object_size_bytes",46688
1,5,"Pearson correlation","tanimoto_distance",0.6
1,5,"Pearson correlation","pct_true_influencing_found",40
1,5,"Pearson correlation","pct_true_noninfluencing_found",100
1,5,"Pearson correlation","pct_missing_influencing",60
1,5,"Pearson correlation","pct_included_noninfluencing",0
1,5,"Pearson correlation","n_selected",4
2,1,"Spearman correlation","time_sec",0
2,1,"Spearman correlation","memory_delta_gc_units",1386
2,1,"Spearman correlation","model_object_size_bytes",43136
2,1,"Spearman correlation","tanimoto_distance",0.7
2,1,"Spearman correlation","pct_true_influencing_found",30
2,1,"Spearman correlation","pct_true_noninfluencing_found",100
2,1,"Spearman correlation","pct_missing_influencing",70
2,1,"Spearman correlation","pct_included_noninfluencing",0
2,1,"Spearman correlation","n_selected",3
2,2,"Spearman correlation","time_sec",0
2,2,"Spearman correlation","memory_delta_gc_units",1810
2,2,"Spearman correlation","model_object_size_bytes",49936
2,2,"Spearman correlation","tanimoto_distance",0.5
2,2,"Spearman correlation","pct_true_influencing_found",50
2,2,"Spearman correlation","pct_true_noninfluencing_found",100
2,2,"Spearman correlation","pct_missing_influencing",50
2,2,"Spearman correlation","pct_included_noninfluencing",0
2,2,"Spearman correlation","n_selected",5
2,3,"Spearman correlation","time_sec",0
2,3,"Spearman correlation","memory_delta_gc_units",1386
2,3,"Spearman correlation","model_object_size_bytes",43136
2,3,"Spearman correlation","tanimoto_distance",0.7
2,3,"Spearman correlation","pct_true_influencing_found",30
