"metric_id","rule_id","metric_name","indicator","value"
1,1,"Pearson correlation","time_sec",0.0199999999999818
1,1,"Pearson correlation","memory_delta_gc_units",490
1,1,"Pearson correlation","model_object_size_bytes",21112
1,1,"Pearson correlation","tanimoto_distance",0.9375
1,1,"Pearson correlation","pct_true_influencing_found",6.45161290322581
1,1,"Pearson correlation","pct_true_noninfluencing_found",93.3333333333333
1,1,"Pearson correlation","pct_missing_influencing",93.5483870967742
1,1,"Pearson correlation","pct_included_noninfluencing",6.66666666666667
1,1,"Pearson correlation","n_selected",3
1,2,"Pearson correlation","time_sec",0.00999999999976353
1,2,"Pearson correlation","memory_delta_gc_units",1698
1,2,"Pearson correlation","model_object_size_bytes",66616
1,2,"Pearson correlation","tanimoto_distance",0.578947368421053
1,2,"Pearson correlation","pct_true_influencing_found",51.6129032258064
1,2,"Pearson correlation","pct_true_noninfluencing_found",53.3333333333333
1,2,"Pearson correlation","pct_missing_influencing",48.3870967741936
1,2,"Pearson correlation","pct_included_noninfluencing",46.6666666666667
1,2,"Pearson correlation","n_selected",23
1,3,"Pearson correlation","time_sec",0
1,3,"Pearson correlation","memory_delta_gc_units",612
1,3,"Pearson correlation","model_object_size_bytes",25496
1,3,"Pearson correlation","tanimoto_distance",0.875
1,3,"Pearson correlation","pct_true_influencing_found",12.9032258064516
1,3,"Pearson correlation","pct_true_noninfluencing_found",93.3333333333333
1,3,"Pearson correlation","pct_missing_influencing",87.0967741935484
1,3,"Pearson correlation","pct_included_noninfluencing",6.66666666666667
1,3,"Pearson correlation","n_selected",5
1,4,"Pearson correlation","time_sec",0.0300000000002001
1,4,"Pearson correlation","memory_delta_gc_units",388
1,4,"Pearson correlation","model_object_size_bytes",16816
1,4,"Pearson correlation","tanimoto_distance",0.967741935483871
1,4,"Pearson correlation","pct_true_influencing_found",3.2258064516129
1,4,"Pearson correlation","pct_true_noninfluencing_found",100
1,4,"Pearson correlation","pct_missing_influencing",96.7741935483871
1,4,"Pearson correlation","pct_included_noninfluencing",0
1,4,"Pearson correlation","n_selected",1
1,5,"Pearson correlation","time_sec",0
1,5,"Pearson correlation","memory_delta_gc_units",696
1,5,"Pearson correlation","model_object_size_bytes",29832
1,5,"Pearson correlation","tanimoto_distance",0.848484848484849
1,5,"Pearson correlation","pct_true_influencing_found",16.1290322580645
1,5,"Pearson correlation","pct_true_noninfluencing_found",86.6666666666667
1,5,"Pearson correlation","pct_missing_influencing",83.8709677419355
1,5,"Pearson correlation","pct_included_noninfluencing",13.3333333333333
1,5,"Pearson correlation","n_selected",7
2,1,"Spearman correlation","time_sec",0
2,1,"Spearman correlation","memory_delta_gc_units",490
2,1,"Spearman correlation","model_object_size_bytes",21112
2,1,"Spearman correlation","tanimoto_distance",0.903225806451613
2,1,"Spearman correlation","pct_true_influencing_found",9.67741935483871
2,1,"Spearman correlation","pct_true_noninfluencing_found",100
2,1,"Spearman correlation","pct_missing_influencing",90.3225806451613
2,1,"Spearman correlation","pct_included_noninfluencing",0
2,1,"Spearman correlation","n_selected",3
2,2,"Spearman correlation","time_sec",0
2,2,"Spearman correlation","memory_delta_gc_units",1368
2,2,"Spearman correlation","model_object_size_bytes",54856
2,2,"Spearman correlation","tanimoto_distance",0.675675675675676
2,2,"Spearman correlation","pct_true_influencing_found",38.7096774193548
2,2,"Spearman correlation","pct_true_noninfluencing_found",60
2,2,"Spearman correlation","pct_missing_influencing",61.2903225806452
2,2,"Spearman correlation","pct_included_noninfluencing",40
2,2,"Spearman correlation","n_selected",18
2,3,"Spearman correlation","time_sec",0.0199999999999818
2,3,"Spearman correlation","memory_delta_gc_units",612
2,3,"Spearman correlation","model_object_size_bytes",25496
2,3,"Spearman correlation","tanimoto_distance",0.875
2,3,"Spearman correlation","pct_true_influencing_found",12.9032258064516
2,3,"Spearman correlation","pct_true_noninfluencing_found",93.3333333333333
2,3,"Spearman correlation","pct_missing_influencing",87.0967741935484
2,3,"Spearman correlation","pct_included_noninfluencing",6.66666666666667
2,3,"Spearman correlation","n_selected",5
2,4,"Spearman correlation","time_sec",0.0300000000002001
2,4,"Spearman correlation","memory_delta_gc_units",345
2,4,"Spearman correlation","model_object_size_bytes",14040
2,4,"Spearman correlation","tanimoto_distance",1
2,4,"Spearman correlation","pct_true_influencing_found",0
2,4,"Spearman correlation","pct_true_noninfluencing_found",100
2,4,"Spearman correlation","pct_missing_influencing",100
2,4,"Spearman correlation","pct_included_noninfluencing",0
2,4,"Spearman correlation","n_selected",0
2,5,"Spearman correlation","time_sec",0.0199999999999818
2,5,"Spearman correlation","memory_delta_gc_units",1005
2,5,"Spearman correlation","model_object_size_bytes",41336
2,5,"Spearman correlation","tanimoto_distance",0.771428571428571
2,5,"Spearman correlation","pct_true_influencing_found",25.8064516129032
2,5,"Spearman correlation","pct_true_noninfluencing_found",73.3333333333333
2,5,"Spearman correlation","pct_missing_influencing",74.1935483870968
2,5,"Spearman correlation","pct_included_noninfluencing",26.6666666666667
2,5,"Spearman correlation","n_selected",12
3,1,"Kendall tau","time_sec",0
3,1,"Kendall tau","memory_delta_gc_units",490
3,1,"Kendall tau","model_object_size_bytes",21112
