"metric_id","rule_id","metric_name","indicator","value"
1,1,"Pearson correlation","time_sec",0
1,1,"Pearson correlation","memory_delta_gc_units",498
1,1,"Pearson correlation","model_object_size_bytes",21512
1,1,"Pearson correlation","tanimoto_distance",0.6
1,1,"Pearson correlation","pct_true_influencing_found",50
1,1,"Pearson correlation","pct_true_noninfluencing_found",96.4285714285714
1,1,"Pearson correlation","pct_missing_influencing",50
1,1,"Pearson correlation","pct_included_noninfluencing",3.57142857142857
1,1,"Pearson correlation","n_selected",3
1,2,"Pearson correlation","time_sec",0
1,2,"Pearson correlation","memory_delta_gc_units",1192
1,2,"Pearson correlation","model_object_size_bytes",48408
1,2,"Pearson correlation","tanimoto_distance",0.733333333333333
1,2,"Pearson correlation","pct_true_influencing_found",100
1,2,"Pearson correlation","pct_true_noninfluencing_found",60.7142857142857
1,2,"Pearson correlation","pct_missing_influencing",0
1,2,"Pearson correlation","pct_included_noninfluencing",39.2857142857143
1,2,"Pearson correlation","n_selected",15
1,3,"Pearson correlation","time_sec",0
1,3,"Pearson correlation","memory_delta_gc_units",576
1,3,"Pearson correlation","model_object_size_bytes",23872
1,3,"Pearson correlation","tanimoto_distance",0.666666666666667
1,3,"Pearson correlation","pct_true_influencing_found",50
1,3,"Pearson correlation","pct_true_noninfluencing_found",92.8571428571429
1,3,"Pearson correlation","pct_missing_influencing",50
1,3,"Pearson correlation","pct_included_noninfluencing",7.14285714285714
1,3,"Pearson correlation","n_selected",4
1,4,"Pearson correlation","time_sec",0.0199999999999818
1,4,"Pearson correlation","memory_delta_gc_units",451
1,4,"Pearson correlation","model_object_size_bytes",19440
1,4,"Pearson correlation","tanimoto_distance",0.5
1,4,"Pearson correlation","pct_true_influencing_found",50
1,4,"Pearson correlation","pct_true_noninfluencing_found",100
1,4,"Pearson correlation","pct_missing_influencing",50
1,4,"Pearson correlation","pct_included_noninfluencing",0
1,4,"Pearson correlation","n_selected",2
1,5,"Pearson correlation","time_sec",0
1,5,"Pearson correlation","memory_delta_gc_units",1192
1,5,"Pearson correlation","model_object_size_bytes",48408
1,5,"Pearson correlation","tanimoto_distance",0.733333333333333
1,5,"Pearson correlation","pct_true_influencing_found",100
1,5,"Pearson correlation","pct_true_noninfluencing_found",60.7142857142857
1,5,"Pearson correlation","pct_missing_influencing",0
1,5,"Pearson correlation","pct_included_noninfluencing",39.2857142857143
1,5,"Pearson correlation","n_selected",15
2,1,"Spearman correlation","time_sec",0
2,1,"Spearman correlation","memory_delta_gc_units",498
2,1,"Spearman correlation","model_object_size_bytes",21512
2,1,"Spearman correlation","tanimoto_distance",0.6
2,1,"Spearman correlation","pct_true_influencing_found",50
2,1,"Spearman correlation","pct_true_noninfluencing_found",96.4285714285714
2,1,"Spearman correlation","pct_missing_influencing",50
