"metric_id","rule_id","metric_name","indicator","value"
1,1,"Pearson correlation","time_sec",0
1,1,"Pearson correlation","memory_delta_gc_units",612
1,1,"Pearson correlation","model_object_size_bytes",24128
1,1,"Pearson correlation","tanimoto_distance",0.921052631578947
1,1,"Pearson correlation","pct_true_influencing_found",7.89473684210526
1,1,"Pearson correlation","pct_true_noninfluencing_found",100
1,1,"Pearson correlation","pct_missing_influencing",92.1052631578947
1,1,"Pearson correlation","pct_included_noninfluencing",0
1,1,"Pearson correlation","n_selected",3
1,2,"Pearson correlation","time_sec",0
1,2,"Pearson correlation","memory_delta_gc_units",2725
1,2,"Pearson correlation","model_object_size_bytes",88896
1,2,"Pearson correlation","tanimoto_distance",0.63265306122449
1,2,"Pearson correlation","pct_true_influencing_found",47.3684210526316
1,2,"Pearson correlation","pct_true_noninfluencing_found",65.625
1,2,"Pearson correlation","pct_missing_influencing",52.6315789473684
1,2,"Pearson correlation","pct_included_noninfluencing",34.375
1,2,"Pearson correlation","n_selected",29
1,3,"Pearson correlation","time_sec",0.0199999999999818
1,3,"Pearson correlation","memory_delta_gc_units",876
1,3,"Pearson correlation","model_object_size_bytes",33456
1,3,"Pearson correlation","tanimoto_distance",0.846153846153846
1,3,"Pearson correlation","pct_true_influencing_found",15.7894736842105
1,3,"Pearson correlation","pct_true_noninfluencing_found",96.875
1,3,"Pearson correlation","pct_missing_influencing",84.2105263157895
1,3,"Pearson correlation","pct_included_noninfluencing",3.125
1,3,"Pearson correlation","n_selected",7
1,4,"Pearson correlation","time_sec",0.00999999999999091
1,4,"Pearson correlation","memory_delta_gc_units",387
1,4,"Pearson correlation","model_object_size_bytes",16560
1,4,"Pearson correlation","tanimoto_distance",1
1,4,"Pearson correlation","pct_true_influencing_found",0
1,4,"Pearson correlation","pct_true_noninfluencing_found",100
1,4,"Pearson correlation","pct_missing_influencing",100
1,4,"Pearson correlation","pct_included_noninfluencing",0
1,4,"Pearson correlation","n_selected",0
1,5,"Pearson correlation","time_sec",0
1,5,"Pearson correlation","memory_delta_gc_units",2814
1,5,"Pearson correlation","model_object_size_bytes",91544
1,5,"Pearson correlation","tanimoto_distance",0.64
1,5,"Pearson correlation","pct_true_influencing_found",47.3684210526316
1,5,"Pearson correlation","pct_true_noninfluencing_found",62.5
1,5,"Pearson correlation","pct_missing_influencing",52.6315789473684
1,5,"Pearson correlation","pct_included_noninfluencing",37.5
1,5,"Pearson correlation","n_selected",30
2,1,"Spearman correlation","time_sec",0
2,1,"Spearman correlation","memory_delta_gc_units",594
2,1,"Spearman correlation","model_object_size_bytes",24128
2,1,"Spearman correlation","tanimoto_distance",0.921052631578947
2,1,"Spearman correlation","pct_true_influencing_found",7.89473684210526
2,1,"Spearman correlation","pct_true_noninfluencing_found",100
2,1,"Spearman correlation","pct_missing_influencing",92.1052631578947
2,1,"Spearman correlation","pct_included_noninfluencing",0
2,1,"Spearman correlation","n_selected",3
2,2,"Spearman correlation","time_sec",0
2,2,"Spearman correlation","memory_delta_gc_units",2819
2,2,"Spearman correlation","model_object_size_bytes",91544
2,2,"Spearman correlation","tanimoto_distance",0.553191489361702
2,2,"Spearman correlation","pct_true_influencing_found",55.2631578947368
2,2,"Spearman correlation","pct_true_noninfluencing_found",71.875
2,2,"Spearman correlation","pct_missing_influencing",44.7368421052632
2,2,"Spearman correlation","pct_included_noninfluencing",28.125
2,2,"Spearman correlation","n_selected",30
2,3,"Spearman correlation","time_sec",0
2,3,"Spearman correlation","memory_delta_gc_units",876
2,3,"Spearman correlation","model_object_size_bytes",33456
2,3,"Spearman correlation","tanimoto_distance",0.815789473684211
2,3,"Spearman correlation","pct_true_influencing_found",18.4210526315789
2,3,"Spearman correlation","pct_true_noninfluencing_found",100
2,3,"Spearman correlation","pct_missing_influencing",81.5789473684211
2,3,"Spearman correlation","pct_included_noninfluencing",0
2,3,"Spearman correlation","n_selected",7
2,4,"Spearman correlation","time_sec",0.0299999999999727
2,4,"Spearman correlation","memory_delta_gc_units",387
2,4,"Spearman correlation","model_object_size_bytes",16560
2,4,"Spearman correlation","tanimoto_distance",1
2,4,"Spearman correlation","pct_true_influencing_found",0
2,4,"Spearman correlation","pct_true_noninfluencing_found",100
2,4,"Spearman correlation","pct_missing_influencing",100
2,4,"Spearman correlation","pct_included_noninfluencing",0
2,4,"Spearman correlation","n_selected",0
2,5,"Spearman correlation","time_sec",0
2,5,"Spearman correlation","memory_delta_gc_units",1835
2,5,"Spearman correlation","model_object_size_bytes",63184
2,5,"Spearman correlation","tanimoto_distance",0.704545454545455
2,5,"Spearman correlation","pct_true_influencing_found",34.2105263157895
2,5,"Spearman correlation","pct_true_noninfluencing_found",81.25
2,5,"Spearman correlation","pct_missing_influencing",65.7894736842105
2,5,"Spearman correlation","pct_included_noninfluencing",18.75
2,5,"Spearman correlation","n_selected",19
3,1,"Kendall tau","time_sec",0
3,1,"Kendall tau","memory_delta_gc_units",594
3,1,"Kendall tau","model_object_size_bytes",24128
3,1,"Kendall tau","tanimoto_distance",0.921052631578947
3,1,"Kendall tau","pct_true_influencing_found",7.89473684210526
3,1,"Kendall tau","pct_true_noninfluencing_found",100
3,1,"Kendall tau","pct_missing_influencing",92.1052631578947
3,1,"Kendall tau","pct_included_noninfluencing",0
3,1,"Kendall tau","n_selected",3
3,2,"Kendall tau","time_sec",0
3,2,"Kendall tau","memory_delta_gc_units",1924
3,2,"Kendall tau","model_object_size_bytes",65728
3,2,"Kendall tau","tanimoto_distance",0.739130434782609
3,2,"Kendall tau","pct_true_influencing_found",31.5789473684211
3,2,"Kendall tau","pct_true_noninfluencing_found",75
3,2,"Kendall tau","pct_missing_influencing",68.4210526315789
3,2,"Kendall tau","pct_included_noninfluencing",25
3,2,"Kendall tau","n_selected",20
3,3,"Kendall tau","time_sec",0
3,3,"Kendall tau","memory_delta_gc_units",876
3,3,"Kendall tau","model_object_size_bytes",33456
3,3,"Kendall tau","tanimoto_distance",0.815789473684211
3,3,"Kendall tau","pct_true_influencing_found",18.4210526315789
3,3,"Kendall tau","pct_true_noninfluencing_found",100
3,3,"Kendall tau","pct_missing_influencing",81.5789473684211
3,3,"Kendall tau","pct_included_noninfluencing",0
3,3,"Kendall tau","n_selected",7
3,4,"Kendall tau","time_sec",0.0500000000000114
3,4,"Kendall tau","memory_delta_gc_units",387
3,4,"Kendall tau","model_object_size_bytes",16560
3,4,"Kendall tau","tanimoto_distance",1
3,4,"Kendall tau","pct_true_influencing_found",0
3,4,"Kendall tau","pct_true_noninfluencing_found",100
3,4,"Kendall tau","pct_missing_influencing",100
3,4,"Kendall tau","pct_included_noninfluencing",0
3,4,"Kendall tau","n_selected",0
3,5,"Kendall tau","time_sec",0
3,5,"Kendall tau","memory_delta_gc_units",1213
3,5,"Kendall tau","model_object_size_bytes",43552
3,5,"Kendall tau","tanimoto_distance",0.743589743589744
3,5,"Kendall tau","pct_true_influencing_found",26.3157894736842
3,5,"Kendall tau","pct_true_noninfluencing_found",96.875
3,5,"Kendall tau","pct_missing_influencing",73.6842105263158
3,5,"Kendall tau","pct_included_noninfluencing",3.125
3,5,"Kendall tau","n_selected",11
4,1,"Hoeffding's D","time_sec",0
4,1,"Hoeffding's D","memory_delta_gc_units",594
4,1,"Hoeffding's D","model_object_size_bytes",24128
4,1,"Hoeffding's D","tanimoto_distance",0.921052631578947
4,1,"Hoeffding's D","pct_true_influencing_found",7.89473684210526
4,1,"Hoeffding's D","pct_true_noninfluencing_found",100
4,1,"Hoeffding's D","pct_missing_influencing",92.1052631578947
4,1,"Hoeffding's D","pct_included_noninfluencing",0
4,1,"Hoeffding's D","n_selected",3
4,2,"Hoeffding's D","time_sec",0.00999999999999091
4,2,"Hoeffding's D","memory_delta_gc_units",387
4,2,"Hoeffding's D","model_object_size_bytes",16560
4,2,"Hoeffding's D","tanimoto_distance",1
4,2,"Hoeffding's D","pct_true_influencing_found",0
4,2,"Hoeffding's D","pct_true_noninfluencing_found",100
4,2,"Hoeffding's D","pct_missing_influencing",100
4,2,"Hoeffding's D","pct_included_noninfluencing",0
4,2,"Hoeffding's D","n_selected",0
4,3,"Hoeffding's D","time_sec",0
4,3,"Hoeffding's D","memory_delta_gc_units",871
4,3,"Hoeffding's D","model_object_size_bytes",33456
4,3,"Hoeffding's D","tanimoto_distance",0.846153846153846
4,3,"Hoeffding's D","pct_true_influencing_found",15.7894736842105
4,3,"Hoeffding's D","pct_true_noninfluencing_found",96.875
4,3,"Hoeffding's D","pct_missing_influencing",84.2105263157895
4,3,"Hoeffding's D","pct_included_noninfluencing",3.125
4,3,"Hoeffding's D","n_selected",7
4,4,"Hoeffding's D","time_sec",0.0600000000000023
4,4,"Hoeffding's D","memory_delta_gc_units",387
4,4,"Hoeffding's D","model_object_size_bytes",16560
4,4,"Hoeffding's D","tanimoto_distance",1
4,4,"Hoeffding's D","pct_true_influencing_found",0
4,4,"Hoeffding's D","pct_true_noninfluencing_found",100
4,4,"Hoeffding's D","pct_missing_influencing",100
4,4,"Hoeffding's D","pct_included_noninfluencing",0
4,4,"Hoeffding's D","n_selected",0
4,5,"Hoeffding's D","time_sec",0
4,5,"Hoeffding's D","memory_delta_gc_units",1348
4,5,"Hoeffding's D","model_object_size_bytes",48224
4,5,"Hoeffding's D","tanimoto_distance",0.75609756097561
4,5,"Hoeffding's D","pct_true_influencing_found",26.3157894736842
4,5,"Hoeffding's D","pct_true_noninfluencing_found",90.625
4,5,"Hoeffding's D","pct_missing_influencing",73.6842105263158
4,5,"Hoeffding's D","pct_included_noninfluencing",9.375
4,5,"Hoeffding's D","n_selected",13
5,1,"Bergsma–Dassios tau","time_sec",0
5,1,"Bergsma–Dassios tau","memory_delta_gc_units",594
5,1,"Bergsma–Dassios tau","model_object_size_bytes",24128
5,1,"Bergsma–Dassios tau","tanimoto_distance",0.921052631578947
5,1,"Bergsma–Dassios tau","pct_true_influencing_found",7.89473684210526
5,1,"Bergsma–Dassios tau","pct_true_noninfluencing_found",100
5,1,"Bergsma–Dassios tau","pct_missing_influencing",92.1052631578947
5,1,"Bergsma–Dassios tau","pct_included_noninfluencing",0
5,1,"Bergsma–Dassios tau","n_selected",3
5,2,"Bergsma–Dassios tau","time_sec",0
5,2,"Bergsma–Dassios tau","memory_delta_gc_units",387
5,2,"Bergsma–Dassios tau","model_object_size_bytes",16560
5,2,"Bergsma–Dassios tau","tanimoto_distance",1
5,2,"Bergsma–Dassios tau","pct_true_influencing_found",0
5,2,"Bergsma–Dassios tau","pct_true_noninfluencing_found",100
5,2,"Bergsma–Dassios tau","pct_missing_influencing",100
5,2,"Bergsma–Dassios tau","pct_included_noninfluencing",0
5,2,"Bergsma–Dassios tau","n_selected",0
5,3,"Bergsma–Dassios tau","time_sec",0
5,3,"Bergsma–Dassios tau","memory_delta_gc_units",871
5,3,"Bergsma–Dassios tau","model_object_size_bytes",33456
5,3,"Bergsma–Dassios tau","tanimoto_distance",0.815789473684211
5,3,"Bergsma–Dassios tau","pct_true_influencing_found",18.4210526315789
5,3,"Bergsma–Dassios tau","pct_true_noninfluencing_found",100
5,3,"Bergsma–Dassios tau","pct_missing_influencing",81.5789473684211
5,3,"Bergsma–Dassios tau","pct_included_noninfluencing",0
5,3,"Bergsma–Dassios tau","n_selected",7
5,4,"Bergsma–Dassios tau","time_sec",0.0300000000000296
5,4,"Bergsma–Dassios tau","memory_delta_gc_units",387
5,4,"Bergsma–Dassios tau","model_object_size_bytes",16560
5,4,"Bergsma–Dassios tau","tanimoto_distance",1
5,4,"Bergsma–Dassios tau","pct_true_influencing_found",0
5,4,"Bergsma–Dassios tau","pct_true_noninfluencing_found",100
5,4,"Bergsma–Dassios tau","pct_missing_influencing",100
5,4,"Bergsma–Dassios tau","pct_included_noninfluencing",0
5,4,"Bergsma–Dassios tau","n_selected",0
5,5,"Bergsma–Dassios tau","time_sec",0
5,5,"Bergsma–Dassios tau","memory_delta_gc_units",1213
5,5,"Bergsma–Dassios tau","model_object_size_bytes",43552
5,5,"Bergsma–Dassios tau","tanimoto_distance",0.743589743589744
5,5,"Bergsma–Dassios tau","pct_true_influencing_found",26.3157894736842
5,5,"Bergsma–Dassios tau","pct_true_noninfluencing_found",96.875
5,5,"Bergsma–Dassios tau","pct_missing_influencing",73.6842105263158
5,5,"Bergsma–Dassios tau","pct_included_noninfluencing",3.125
5,5,"Bergsma–Dassios tau","n_selected",11
6,1,"Distance correlation","time_sec",0
6,1,"Distance correlation","memory_delta_gc_units",594
6,1,"Distance correlation","model_object_size_bytes",24128
6,1,"Distance correlation","tanimoto_distance",0.921052631578947
6,1,"Distance correlation","pct_true_influencing_found",7.89473684210526
6,1,"Distance correlation","pct_true_noninfluencing_found",100
6,1,"Distance correlation","pct_missing_influencing",92.1052631578947
6,1,"Distance correlation","pct_included_noninfluencing",0
6,1,"Distance correlation","n_selected",3
6,2,"Distance correlation","time_sec",0.00999999999999091
6,2,"Distance correlation","memory_delta_gc_units",7458
6,2,"Distance correlation","model_object_size_bytes",211368
6,2,"Distance correlation","tanimoto_distance",0.457142857142857
6,2,"Distance correlation","pct_true_influencing_found",100
6,2,"Distance correlation","pct_true_noninfluencing_found",0
6,2,"Distance correlation","pct_missing_influencing",0
6,2,"Distance correlation","pct_included_noninfluencing",100
6,2,"Distance correlation","n_selected",70
6,3,"Distance correlation","time_sec",0
6,3,"Distance correlation","memory_delta_gc_units",876
6,3,"Distance correlation","model_object_size_bytes",33456
6,3,"Distance correlation","tanimoto_distance",0.815789473684211
6,3,"Distance correlation","pct_true_influencing_found",18.4210526315789
6,3,"Distance correlation","pct_true_noninfluencing_found",100
6,3,"Distance correlation","pct_missing_influencing",81.5789473684211
6,3,"Distance correlation","pct_included_noninfluencing",0
6,3,"Distance correlation","n_selected",7
6,4,"Distance correlation","time_sec",0.0500000000000114
6,4,"Distance correlation","memory_delta_gc_units",387
6,4,"Distance correlation","model_object_size_bytes",16560
6,4,"Distance correlation","tanimoto_distance",1
6,4,"Distance correlation","pct_true_influencing_found",0
6,4,"Distance correlation","pct_true_noninfluencing_found",100
